url,ten_san_pham,thuong_hieu,gia_ban,sku,mo_ta_ngan,Loại case,Hỗ trợ quạt,Số khe cắm PCI,Kích thước,Hãng sản xuất,Loại tản nhiệt,Số vòng quay của quạt,Độ ồn (dBA),Kết nối,Chipset,Socket,Khe RAM tối đa ,Kiểu RAM hỗ trợ,Dung lượng RAM tối đa ,Số cổng USB,LAN,Âm thanh,Loại ổ cứng,Kết nối ,Dung lượng,Tốc độ đọc,Hỗ trợ hệ điều hành,Công suất nguồn,Quạt làm mát,Tiêu chuẩn nguồn,Dung lượng ổ cứng,Chất liệu,Tính năng khác,Loại RAM,Bus RAM,Hỗ trợ,Độ trễ,Điện áp,Đèn LED,Nhiệt độ hoạt động,Dòng sản phẩm ,Thế hệ CPU,Số nhân,Số luồng,Tốc độ xử lý ,Cache,Phiên bản PCI Express,Chip đồ họa,Điện năng tiêu thụ,Công nghệ hỗ trợ,Tốc độ ghi,Chất liệu ,Chip AI,Tiến trình sản xuất,Cổng giao tiếp,Kiểu bộ nhớ,Giao diện bộ nhớ,Loại GPU,GPU clock,Giao tiếp PCI,Số lượng đơn vị xử lí ,Tản nhiệt,Đầu cấp nguồn,Nguồn đề xuất,Tốc độ vòng quay,Bộ nhớ đệm,Tuổi thọ quạt,Tiện ích,Dòng điện vào,Công nghệ/Đạt chứng nhận,Công suất
https://cellphones.com.vn/o-cung-di-dong-ssd-kingston-xs1000-usb-3-2-gen-2-2tb.html,Ổ cứng di động SSD Kingston XS1000 USB 3.2 Gen 2 2TB Đỏ,Kingston,Liên hệ,OC.KT.19,"Mua Ổ cứng di động SSD Kingston XS1000 USB 3.2 Gen 2 2TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Kingston,,,,USB 3.2 Gen 2,,,,,,,,,SSD,,,1050 MB/s,"Windows 11, 10 macOS (v.10.15.x +) Linux (v. 4.4.x +) Chrome OS Android iOS/iPadOS (v.13+)",,,,2TB,Kim loại + nhựa,,,,,,,,,,,,,,,,,,,1000 MB/s,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/vga-msi-geforce-rtx-5060-ti-8g-ventus-2x-plus.html,VGA MSI GeForce RTX 5060 Ti 8G Ventus 2X Plus,MSI,Liên hệ,VGA.MSI.79,"Mua VGA MSI GeForce RTX 5060 Ti 8G Ventus 2X Plus chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,MSI,,,,,NVIDIA,,,,,,,,,,8GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GDDR7,128-bit,NVIDIA GeForce RTX 5060 Ti,Boost: 2572 MHzExtreme Performance: 2587 MHz,PCI Express® Gen 5 x16,4608 CUDA,2 quạt,8-pin x 1,600W,,,,,,,
https://cellphones.com.vn/vga-msi-geforce-rtx-5060-ti-8g-ventus-2x-oc-plus.html,VGA MSI GeForce RTX 5060 Ti 8G Ventus 2X OC Plus,MSI,Liên hệ,VGA.MSI.78,"Mua VGA MSI GeForce RTX 5060 Ti 8G Ventus 2X OC Plus chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,MSI,,,,,NVIDIA,,,,,,,,,,8GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GDDR7,128-bit,NVIDIA GeForce RTX 5060 Ti,Boost: 2602 MHzExtreme Performance: 2617 MHz,PCI Express® Gen 5 x16,4608 CUDA,2 quạt,8-pin x 1,600W,,,,,,,
https://cellphones.com.vn/ram-laptop-gskill-ripjaws-16gb-ddr4-3200mhz-f4-3200c22s-16grs.html,Ram Laptop GSkill RipJaws DDR4 3200Mhz 16GB F4-3200C22S-16GRS,G.SKILL,Liên hệ,R.GS.15,"Mua Ram Laptop GSkill RipJaws DDR4 3200Mhz 16GB F4-3200C22S-16GRS chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,G.SKILL,,,,,,,,,,,,,,,16GB,,,,,,,,,DDR4,3200MHz,SO-DIMM (Laptop),22-22-22-52,1.20V,Không hỗ trợ LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/cpu-intel-core-i5-12400-tray.html,CPU Intel Core i5 12400 (Tray),Intel,Liên hệ,CPU.IT.108,"Mua CPU Intel Core i5 12400 (Tray) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Intel,,,,,Intel,LGA 1700,,,,,,,,,,,,,,,,,,,,,,,,,Core i5,Intel thế hệ 12,6,12,2.5 - 4.4 GHz,L1: 18 MBL2: 7.5 MB,4.0 và 5.0,Intel UHD Graphics 730,65W (Tối đa 117W),Intel Turbo Boost 2.0Intel SpeedStep nâng caoCông nghệ theo dõi nhiệtIntel OptaneIntel Gaussian &amp; Neural Accelerator 3.0Công Nghệ Intel Speed Shift,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-ssd-sandisk-e61-extreme-portable-royal-blue-2tb.html,Ổ cứng di động SSD Sandisk E61 Extreme Portable Royal Blue 2TB,Sandisk,Liên hệ,OC.SD.20,"Mua Ổ cứng di động SSD Sandisk E61 Extreme Portable Royal Blue 2TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Sandisk,,,,USB-C (USB 3.2 Gen2),,,,,,,,,SSD,,,1050 MB/s,Windows 10 trở lênMacOS,,,,2TB,,Chống nước IP65Bảo mật AES 256-bit Encryption,,,,,,,,,,,,,,,,,,1000 MB/s,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-ssd-kingston-nv3-pcie-4-0-nvme-2tb.html,Ổ cứng SSD Kingston NV3 PCIe 4.0 NVMe 2TB,Kingston,Liên hệ,OC.KT.22,"Mua Ổ cứng SSD Kingston NV3 PCIe 4.0 NVMe 2TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Kingston,,,,,,,,,,,,,SSD,M2 PCIe,2TB,6000 MB/s,,,,,,,Nhiệt độ bảo quản -40°C~85°CNhiệt độ hoạt động 0°C~70°CMức rung khi không vận hành 20 G (10-1000 Hz)Tuổi thọ trung bình 2.000.000 giờ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/cpu-amd-ryzen-5-7600.html,CPU AMD Ryzen 5 7600,AMD,Liên hệ,CPU.AM.49,"Mua CPU AMD Ryzen 5 7600 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,AMD,,,,,AMD,AM5,,,,,,,,,,,,,,,,,,,,,,,,,Ryzen 5, AMD Ryzen thế hệ thứ 7,6,12,3.8 GHz - 5.1 GHz,L1: 384 KBL2: 6 MBL3: 32 MB,5.0,AMD Radeon™ Graphics,65 W,Công nghệ AMD EXPO™ TechnologyCông nghệ AMD Ryzen™ Technologies,,,,TSMC 5nm FinFET,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/tan-nhiet-nuoc-xigmatek-fenix-ii-360-arctic.html,Tản nhiệt nước Xigmatek Fenix II 360 Arctic,XIGMATEK,Liên hệ,tan-nhiet-nuoc-xigmatek-fenix-ii-360-arctic,"Mua Tản nhiệt nước Xigmatek Fenix II 360 Arctic chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,XIGMATEK,Tản nhiệt nước,600 ~ 1800 RPM ± 10%Tốc độ bơm: 600 ~ 2.600 RPM,29.7 dB(A),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-ssd-transcend-esd310p-1050mbs-512gb.html,Ổ cứng di động SSD Transcend ESD310P 1050MB/s 512GB,Transcend,Liên hệ,OC.TC.23,"Mua Ổ cứng di động SSD Transcend ESD310P 1050MB/s 512GB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Transcend,,,,USB Type-A / USB Type-C,,,,,,,,,SSD,,,1050 MB/s,Microsoft Windows macOS iOS/iPadOS Linux ChromeOS Android,,,,512GB,Vỏ nhôm,Bộ nhớ flash 3D NANDHỗ trợ chức năng mật khẩu một lầnTiêu chuẩn mã hóa nâng cao (AES) 256 bit,,,,,,,,,,,,,,,,,,900 MB/s,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/cpu-intel-core-ultra-u9-285k.html,CPU Intel Core Ultra 9 285K,Intel,Liên hệ,CPU.IT.85,"Mua CPU Intel Core Ultra U9 285K chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Intel,,,,,Intel,FCLGA1851,,,,,,,,,,,,,,,,,,,,,,,,,Core Ultra 9,Intel thế hệ 14,24,24,3.2 GHz - 5.7 GHz,36 MB Intel Smart CacheTổng Bộ nhớ đệm L2 40 MB,5.0 và 4.0,Intel Graphics,125 W (Tối đa 250 W),Công nghệ Intel GNA 3.5Công nghệ Intel® Thread DirectorCông Nghệ Intel® Turbo Boost Max 3.0Công nghệ Intel® Turbo Boost 2.0Intel® 64Công nghệ Intel® AI BoostCông nghệ phát hiện mối đe dọa (TDT),,,Intel AI Boost (13 TOPS),TSMC N3B,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/vga-asus-prime-geforce-rtx-5060-ti-8gb.html,VGA Asus Prime Geforce RTX 5060 Ti 8GB PRIME-RTX5060TI-8G,ASUS,Liên hệ,VGA.AS.157,"Mua VGA Asus Prime Geforce RTX 5060 Ti 8GB PRIME-RTX5060TI-8G chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,ASUS,,,,,NVIDIA,,,,,,,,,,8GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GDDR7,128-bit,NVIDIA GeForce RTX 5060 Ti,Chế độ OC: 2602 MHzChế độ mặc định: 2572 MHz (Boost Clock),PCI Express 5.0,4608 CUDA,,1 x 8-pin,550W,,,,,,,
https://cellphones.com.vn/ram-kingston-ddr5-5600mhz-16gb-kvr56s46bs8-16wp.html,Ram Laptop Kingston DDR5 5600MHz 16GB KVR56S46BS8-16WP,Kingston,Liên hệ,R.KS.01,"Mua Ram Laptop Kingston DDR5 5600MHz 16GB KVR56S46BS8-16WP chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Kingston,,,,,,,,,,,,,,,16GB,,,,,,,,,DDR5,5600MHz,SO-DIMM (Laptop),CL46,1.1V,Không hỗ trợ LED,0°C ~ 85°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/ram-laptop-transcend-ddr4-3200mhz-16gb-jm3200jsb-16gb.html,RAM Laptop Transcend DDR4 3200MHz 16GB JM3200JSB-16GB,Transcend,Liên hệ,R.TC.02,"Mua RAM Laptop Transcend DDR4 3200MHz 16GB JM3200JSB-16GB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Transcend,,,,,,,,,,,,,,,16GB,,,,,,,,,DDR4,3200MHz,SO-DIMM (Laptop),,1.2v,Không hỗ trợ LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/mainboard-asus-tuf-gaming-b760m-plus-d4.html,Mainboard Asus TUF Gaming B760M-PLUS D4,ASUS,Liên hệ,MB.AS.82,"Mua Mainboard Asus TUF Gaming B760M-PLUS D4 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,M-ATX,ASUS,,,,,Intel,LGA 1700,4,DDR4,128GB,Mặt trước:  1 x Đầu nối USB 3.2 Gen 1 (hỗ trợ USB Type-C ® )   1 x Đầu cắm USB 3.2 Gen 1 hỗ trợ thêm 2 USB 3.2 Gen 1 cổng   2 x đầu cắm USB 2.0 hỗ trợ thêm 4 cổng USB 2.0  Mặt sau:  1 x Cổng USB 3.2 Gen 2x2 (1 x USB Type-C ® )  4 x,1 x Realtek 2.5Gb Ethernet,Realtek 7.1 CODEC ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/case-may-tinh-xigmatek-alphard-arctic-3gf-atx.html,Case máy tính Xigmatek Alphard Arctic 3GF ATX,XIGMATEK,Liên hệ,CMT.XM.73,"Mua Case máy tính Xigmatek Alphard Arctic 3GF ATX chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",,,,425 x 212 x 490 mm,XIGMATEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1x USB 3.0  2x USB 2.0 1x Audio in/out (HD Audio),,,,,,,,,,,,,,,,
https://cellphones.com.vn/tan-nhiet-nuoc-aio-xigmatek-connect-240-den.html,Tản nhiệt nước AIO Xigmatek Connect 240,XIGMATEK,Liên hệ,tan-nhiet-nuoc-aio-xigmatek-connect-240-den,"Mua Tản nhiệt nước AIO Xigmatek Connect 240 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,XIGMATEK,Tản nhiệt nước,Quạt: 800-2100±10% vòng/phútBơm: 2700±10% vòng/phút,Quạt: ≤29dBABơm: ≤27dBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/hop-dung-o-cung-usb-3-0-den-orico-2189u3-2-5-inch.html,Hộp đựng ổ cứng 2.5 inch USB 3.0 Orico 2189U3,Orico,Liên hệ,HDOC.OR.10,"Mua Hộp đựng ổ cứng 2.5 inch USB 3.0 Orico 2189U3 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Orico,,,,USB 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tương thích với ổ cứng HDD &amp; SSD 2.5&quot;Tốc độ truyền dữ liệu 5Gbps,,,
https://cellphones.com.vn/vga-asus-geforce-gt710-sl-2gd5-brk-evo.html,VGA Asus Geforce GT710 2GB GT710-SL-2GD5-BRK-EVO,ASUS,Liên hệ,VGA.AS.87,"Mua VGA Asus Geforce GT710 2GB GT710-SL-2GD5-BRK-EVO chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,ASUS,,,,,NVIDIA,,,,,,,,,,2GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GDDR5,64-bit, NVIDIA GeForce GT 710,954 MHz,PCI Express 2.0,192 CUDA,,,300W,,,,,,,
https://cellphones.com.vn/cpu-intel-core-i5-14600kf.html,CPU Intel Core i5 14600KF,Intel,Liên hệ,CPU.IT.78,"Mua CPU Intel Core i5 14600KF chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Intel,,,,,Intel,LGA 1700,,,,,,,,,,,,,,,,,,,,,,,,,Core i5,Intel thế hệ 14,14,20,3.5 - 5.3 GHz,L1: 24 MBL2: 20 MB,4.05.0,UHD Intel 770,125W (Tối đa 181 W),Công nghệ Intel® Turbo Boost 2.0Intel® Thread DirectorCông Nghệ Intel® Speed ShiftTăng cường học sâu Intel® Deep Learning BoostIntel® 64,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/cpu-intel-core-i3-12100-tray.html,CPU Intel Core i3 12100 (Tray),Intel,Liên hệ,CPU.IT.107,"Mua CPU Intel Core i3 12100 (Tray) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Intel,,,,,Intel,LGA 1700,,,,,,,,,,,,,,,,,,,,,,,,,Core i3,Intel thế hệ 12,4,8,3.30 - 4.30 GHz,L1: 12 MBL2: 5 MB,4.05.0,Intel® UHD Graphics 730,60 W (Tối đa 89 W),Intel® 64Intel® Thread DirectorCông nghệ theo dõi nhiệtCông Nghệ Intel® Speed ShiftCông nghệ Intel® Turbo Boost 2.0Công nghệ Intel SpeedStep® nâng caoIntel® Gaussian &amp; Neural Accelerator 3.0,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/vga-msi-geforce-rtx-5070-12gb-ventus-2x-oc.html,VGA MSI GeForce RTX 5070 12GB VENTUS 2X OC,MSI,Liên hệ,vga-msi-geforce-rtx-5070-12gb-ventus-2x-oc,"Mua VGA MSI GeForce RTX 5070 12GB VENTUS 2X OC chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",,,,,MSI,,,,,NVIDIA,,,,,,,,,,12GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GDDR7,192-bit,NVIDIA GeForce RTX 5070,Hiệu suất cực cao: 2557 MHz (MSI Center) Tăng tốc: 2542 MHz,PCI Express Gen 5,6144 Units,2 quạt (Quạt TORX 5.0: Cánh quạt được liên kết bằng vòng cung có tác dụng ổn định và duy trì luồng khí áp suất cao),16 chân x 1 (khuyến nghị sử dụng nguồn ATX 3.1),650W,,,,,,,
https://cellphones.com.vn/vga-gigabyte-geforce-rtx-5070-ti-eagle-oc-16gb.html,VGA Gigabyte Geforce RTX 5070 Ti Eagle OC 16GB GV-N507TEAGLEOC-16GD,Gigabyte,Liên hệ,VGA.GB.98,"Mua VGA Gigabyte Geforce RTX 5070 Ti Eagle OC 16GB GV-N507TEAGLEOC-16GD chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Gigabyte,,,,,NVIDIA,,,,,,,,,,16GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GDDR7,256-bit,GeForce RTX 5070 Ti,2542 MHz (Reference: 2452 MHz),PCI Express 5.0,8960 CUDA,,1 x 16-pin,750W,,,,,,,
https://cellphones.com.vn/cpu-amd-ryzen-5-7600x.html,CPU AMD Ryzen 5 7600X,AMD,Liên hệ,CPU.AM.50,"Mua CPU AMD Ryzen 5 7600X chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,AMD,,,,,AMD,AM5,,,,,,,,,,,,,,,,,,,,,,,,,Ryzen 5, AMD Ryzen thế hệ thứ 7,6,12,4.7 - 5.3 GHz,L2: 6 MBL3: 32 MB,5.0,AMD Radeon™ Graphics,105 W,Công nghệ AMD EXPO™ TechnologyCông nghệ AMD Ryzen™ Technologies,,,,TSMC 5nm FinFET,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/ram-pc-kingston-fury-beast-ddr4-3200mhz-16gb-kf432c16bb1-16wp.html,RAM PC Kingston Fury Beast DDR4 3200MHz 16GB KF432C16BB1/16WP,Kingston,Liên hệ,R.KT.69,"Mua RAM PC Kingston Fury Beast DDR4 3200MHz 16GB KF432C16BB1/16WP chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Kingston,,,,,,,,,,,,,,,16GB,,,,,,,,,DDR4,3200MHz,"DIMM (PC, Desktop)",16-18-18,1.35V,Không hỗ trợ LED,0o C to +85o C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/vga-asus-dual-geforce-rtx-3050-8gb-dual-rtx3050.html,VGA Asus Dual Geforce RTX 3050 8GB DUAL-RTX3050-8G-V2,ASUS,Liên hệ,VGA.AS.61,"Mua VGA Asus Dual Geforce RTX 3050 8GB DUAL-RTX3050-8G-V2 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,ASUS,,,,,NVIDIA,,,,,,,,,,8GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GDDR6,128-bit,NVIDIA GeForce RTX 3050,OC mode: 1852 MHz (Boost Clock)Chế độ mặc định: 1822 MHz (Boost Clock)Chế độ gaming: 1822 MHz (Boost Clock),PCI Express 4.0,2560 CUDA,,1 x 8-pin,450W,,,,,,,
https://cellphones.com.vn/ram-pc-kingston-fury-beast-ddr4-3200mhz-8gb-kf432c16bb-8wp.html,RAM PC Kingston Fury Beast DDR4 3200MHz 8GB KF432C16BB/8WP,Kingston,Liên hệ,R.KT.68,"Mua RAM PC Kingston Fury Beast DDR4 3200MHz 8GB KF432C16BB/8WP chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Kingston,,,,,,,,,,,,,,,8GB,,,,,,,,,DDR4,3200MHz,"DIMM (PC, Desktop)",16-18-18,1.35V,Không hỗ trợ LED,0o C to +85o C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/mainboard-asrock-h610m-hvs-m-2-r2-0.html,Mainboard ASRock H610M-HVS/M.2 R2.0,ASRock,Liên hệ,MB.AR.26,"Mua Mainboard ASRock H610M-HVS/M.2 R2.0 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,M-ATX,ASRock,,,,,Intel,LGA 1700,2,DDR4,64GB,,Gigabit LAN 10/100/1000 Mb/1 x Realtek RTL8111HHỗ trợ Wake-On-LANHỗ trợ Chống sét/ESD ProtectionHỗ trợ Ethernet 802.3az tiết kiệm năng lượngHỗ trợ PXE,Âm thanh 7.1 CH HD (Bộ giải mã âm thanh Realtek ALC897)Hỗ trợ chống sét lan truyền,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/tan-nhiet-khi-id-cooling-blitz-x4.html,Tản nhiệt khí ID-Cooling Blitz X4,Hãng khác,Liên hệ,TNN.IC.15,"Mua Tản nhiệt khí ID-Cooling Blitz X4 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Hãng khác,Tản nhiệt khí,500 ~ 1500±10% RPM,26.6dB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180W
https://cellphones.com.vn/ram-kingston-ddr5-5600mhz-8gb-kvr56s46bs6-8.html,Ram Laptop Kingston DDR5 5600MHz 8GB KVR56S46BS6-8,Kingston,Liên hệ,R.KT.57,"Mua Ram Laptop Kingston DDR5 5600MHz 8GB KVR56S46BS6-8 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Kingston,,,,,,,,,,,,,,,8GB,,,,,,,,,DDR5,5600MHz,SO-DIMM (Laptop),46-45-45,1.1V,Không hỗ trợ LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/hop-dung-o-cung-usb-3-0-den-orico-2577u3-2-5-inch.html,Hộp đựng ổ cứng 2.5 inch USB 3.0 Orico 2577U3,Orico,Liên hệ,HDOC.OR.09,"Mua Hộp đựng ổ cứng 2.5 inch USB 3.0 Orico 2577U3 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Orico,,,,USB 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABS ,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/case-may-tinh-xigmatek-aquarius-plus-44447.html,Case máy tính Xigmatek Aquarius Plus,XIGMATEK,Liên hệ,case-may-tinh-xigmatek-aquarius-plus,"Mua Case máy tính Xigmatek Aquarius Plus chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Mid-Tower,Trước: 120mm x 3 (tuỳ chọn)  Phải: 120mm fan x 3 (tùy chọn  Nóc: 120mm fan x 3 (tùy chọn),7 slots,415 x 280 x 427mm,XIGMATEK,,,,USB3.0 x 2 - USB2.0 x1 - Audio in/out x 1 (HD Audio),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-ssd-samsung-t9-2000mb-s-1tb-mu-pg1t0b-ww.html,Ổ cứng di động SSD Samsung T9 2000MB/S 1TB MU-PG1T0B/WW,Samsung Chính hãng,Liên hệ,OC.SS.38,"Mua Ổ cứng di động SSD Samsung T9 2000MB/S 1TB MU-PG1T0B/WW chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Samsung Chính hãng,,,,USB 3.2 Gen 2x2 (20Gbps),,,,,,,,,SSD,,,2000 MB/s,"Windows, macOS, Android",,,,1TB,,Phần mềm Magician Samsung Kháng vỡ từ độ cao đến 3mMã hóa phần cứng AES 256 bitRoHS2,,,,,,,,,,,,,,,,,,1950 MB/s,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-ssd-sandisk-creator-pro-portable-2000mbs-4tb.html,Ổ cứng di động SSD SanDisk Creator Pro Portable 2000MBs 4TB,Sandisk,Liên hệ,OC.SD.14,"Mua Ổ cứng di động SSD SanDisk Creator Pro Portable 2000MBs 4TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Sandisk,,,,USB-C (USB 3.2 Gen 2),,,,,,,,,SSD,,,2000 MB/s,Windows 10+ macOS 14 trở lên Được định dạng bằng exFAT để tương thích,,,,4TB,,Khả năng chống rơi từ độ cao lên đến 3 mét  Khả năng chống nước và bụi IP65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-ssd-sandisk-creator-pro-portable-2000mbs-1tb.html,Ổ cứng di động SSD SanDisk Creator Pro Portable 2000MBs 1TB,Sandisk,Liên hệ,OC.SD.12,"Mua Ổ cứng di động SSD SanDisk Creator Pro Portable 2000MBs 1TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Sandisk,,,,USB-C (USB 3.2 Gen 2),,,,,,,,,SSD,,,2000 MB/s,Windows 10+ macOS 14 trở lên Được định dạng bằng exFAT để tương thích,,,,1TB,,Khả năng chống rơi từ độ cao lên đến 3 mét  Khả năng chống nước và bụi IP65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
