url,ten_san_pham,thuong_hieu,gia_ban,sku,mo_ta_ngan,Kích thước thực tế (bao gồm viền),Tấm nền,Tỉ lệ màn hình,Tần số quét,Thời gian phản hồi,Treo tường,Cổng kết nối,Kích thước,Trọng lượng,Độ phân giải màn hình,Độ tương phản động,Tính năng khác,Chuẩn VESA,Góc xoay dọc,Góc xoay ngang,Kích cỡ màn hình hỗ trợ,Tải trọng màn hình tối đa,Hãng sản xuất,Góc lật màn hình,Độ dày bàn phù hợp,Cổng giao tiếp,Kích thước màn hình
https://cellphones.com.vn/man-hinh-gaming-asus-rog-swift-oled-pg32ucdm-32-inch.html,Màn hình Gaming ASUS ROG Swift OLED PG32UCDM 32 inch,ASUS,Liên hệ,MH.AS.94,"Mua Màn hình Gaming ASUS ROG Swift OLED PG32UCDM 32 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",32 inches,OLED,16:9,240 Hz,0.03ms,100 x 100 mm,2 x HDMI 2.0 1 x DisplayPort 1.4 DSC 3 x USB 3.2 Gen 2 1 x USB-C (Chế độ thay thế DP &amp; USB 3.2) 1 x Earphone Jack,Có chân đế: 71.8 x 57.9 x 27.4 cm Không chân đế: 71.8 x 43.0 x 7.4 cm,Có chân đế: 8.8 kg  Không chân đế: 6 kg,3840 x 2160 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-asus-rog-swift-oled-pg49wcd-49-inch.html,Màn hình Gaming ASUS ROG Swift OLED PG49WCD 49 inch,ASUS,Liên hệ,MH.AS.106,"Mua Màn hình Gaming ASUS ROG Swift OLED PG49WCD 49 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",49 inches,OLED,32:9,144 Hz,0.03ms,100 x 100 mm,1x DisplayPort 1.4 DSC 1x HDMI 2.1 1x USB-C (DP Alt Mode) 1x Đầu cắm tai nghe 2x USB 3.2 Gen 1 Type-A 2x USB 2.0 Type-A 1x Đầu ra SPDIF (âm thanh kỹ thuật số quang học) Công suất cung cấp: 90W,Có chân đế: 119.64 x 52.72 x 28.30 cmKhông chân đế: 119.64 x 37.17 x 15.54 cm,Có chân đế: 11.7 kgKhông chân đế: 8.5 kg,5120 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-xiaomi-a27qi-2026-27-inch.html,Màn hình Xiaomi A27QI 2026 27 inch,Xiaomi,Liên hệ,MH.X.23,"Mua Màn hình Xiaomi A27QI 2026 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,120 Hz,6ms,75 x 75 mm,1 x DP 1.4 1 x HDMI 2.0  1 x Âm thanh  1 x DC IN,Có chân đế: 612.94 × 169.8 × 476.7 mm,Có chân đế: 3.9 kg,2560 × 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/gia-treo-man-hinh-may-tinh-north-bayou-nb-f80.html,Giá treo màn hình máy tính North Bayou NB-F80,Hãng khác,Liên hệ,gia-treo-man-hinh-may-tinh-north-bayou-nb-f80,"Giá treo màn hình North Bayou NB-F80 chính hãng - Giá rẻ, chất lượng, độ bền cao, giao hàng ngay tận nhà. Mua ngay North Bayou F80 tại đây",,,,,,,,,,,,,"75 x 75 mm, 100 x 100 mm",360 độ,180 độ,17 - 32 inch,9kg,Hãng khác, +85 độ đến -30 độ,,,
https://cellphones.com.vn/man-hinh-samsung-odyssey-g5-g50f-ls32fg502eexxv-32-inch.html,Màn hình Gaming Samsung Odyssey G5 G50F LS32FG502EEXXV 32 inch,Samsung,Liên hệ,MH.SS.118,"Mua Màn hình Gaming Samsung Odyssey G5 G50F LS32FG502EEXXV 32 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",32 inches,IPS,16:9,180 Hz,1ms,100 x 100 mm,1 x DisplayPort 1.2 (HDCP 2.2) 1 x HDMI 2.0 (HDCP 2.2) 1 x Cổng tai nghe 3.5mm,Có chân đế: 714.6 x 625.9 x 250.2 mmKhông chân đế: 714.6 x 418.4 x 45.7 mm,Có chân đế: 4.9 kgKhông chân đế: 3.6 kg,2560 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-viewsonic-td1655-15-6-inch.html,Màn hình cảm ứng di động ViewSonic TD1655 15.6 inch,ViewSonic,Liên hệ,MH.VS.008,"Mua Màn hình cảm ứng di động ViewSonic TD1655 15.6 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",15.6 inches,IPS,16:9,60 Hz,6.5ms,Không hỗ trợ,"USB 3.2 Type C, Mini HDMI, cổng sạc Type-C",14 x 8.8 x 0.6 mm,0.96 kg,1920 x 1080,50M:1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-asus-proart-pa278qgv-27-inch.html,Màn hình Asus ProArt PA278QGV 27 inch,ASUS,Liên hệ,MH.AS.100,"Mua Màn hình Asus ProArt PA278QGV 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,120 Hz,5ms,100 x 100 mm,1 x DisplayPort 1.4  1 x HDMI 2.0  4 x USB 3.2 Gen 1 Type-A (USB Hub)  Jack tai nghe 3.5mm,Có chân đế: 61.22 x 53.61 x 19.04 cm Không chân đế: 61.22 x 36.29 x 4.69 cm,Có chân đế: 6.4 kg Không chân đế: 4.7 kg,2560 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-vsp-g2710q1-27-inch.html,Mản hình VSP G2710Q1 27 inch,VSP,Liên hệ,MH.VSP.8,"Mua Mản hình VSP G2710Q1 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,100 Hz,1ms,,1x DisplayPort 1.4 1x HDMI 2.0 1x Audio Out,614 x 453 x 165 mm,3.5 kg,2560 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-philips-27e2n1500l-27-inch.html,Màn hình Philips 27E2N1500L 27 inch,Philips,Liên hệ,MH.PL.31,"Mua Màn hình Philips 27E2N1500L 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,75 Hz,1ms,100 x 100 mm,1x DP 1.41x HDMI 1.4,Không chân đế: 614 x 363 x 35 mmCó chân đế: 614 x 457 x 200 mm,Không chân đế: 2.82 kgCó chân đế: 3.19 kg,2560 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-asus-tuf-vg249qe5a-24-inch.html,Màn hình Gaming ASUS TUF VG249QE5A 24 inch,ASUS,Liên hệ,MH.AS.79,"Mua Màn hình Gaming ASUS TUF VG249QE5A 24 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",24 inches,IPS,16:9,146 Hz,1ms,100 x 100 mm,1x DisplayPort 1.2  1x HDMI (v2.0)  Giắc cắm tai nghe,Có chân đế: 54.1 x 39.4 x 17.4 cmKhông có chân đế: 54.1 x 32.3 x 5.8 cm,Có chân đế: 3.3 kg Không có chân đế: 2.7 kg,1920 x 1080 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-viewsonic-vx2757-2k-pro-4-27-inch.html,Màn hình gaming ViewSonic VX2757-2K-PRO-4 27 inch,ViewSonic,Liên hệ,MH.VS.91,"Mua Màn hình gaming ViewSonic VX2757-2K-PRO-4 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,425 Hz,1ms,100 x 100 mm,"Đầu ra âm thanh 3,5 mm: 1 HDMI 2.1: 2 DisplayPort: 2 Cổng cắm nguồn: 3-pin (IEC C14 / CEE22)",Không có chân đế: 615.07 x 364.1 x 47.23 mmCó chân đế: 615.07 x 454.06 x 190 mm,Không có chân đế: 3.6 kg Có chân đế: 4.4 kg,2560 x 1440 pixels,80M:1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-viewsonic-vx2457a-hd-pro-24-inch.html,Màn hình Gaming ViewSonic VX2457A-HD-PRO 24 inch,ViewSonic,Liên hệ,MH.VS.85,"Mua Màn hình Gaming ViewSonic VX2457A-HD-PRO 24 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",24 inches,IPS,16:9,170 Hz,1ms,75 x 75 mm,1x Đầu ra âm thanh 3.5 mm 2x HDMI 2.0 (with HDCP 2.2) 1x DisplayPort Cổng cắm nguồn: DC Socket (Center Positive),Không chân đế: 539.8 x 324.3 x 50.25 mmCó chân đế: 539.8 x 418.03 x 190 mm,Không chân đế: 5.7 kgCó chân đế: 7.7 kg,1920 x 1080 pixels,50M:1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-lg-ultragear-27gn60r-27-inch.html,Màn hình Gaming LG UltraGear 27GN60R 27 inch,LG,Liên hệ,MH.LG.001,"Mua Màn hình Gaming LG UltraGear 27GN60R 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,144 Hz,1ms,100 x 100 mm,"HDMI , DisplayPort ","Có chân đế: 614,2 x 454,2 x 224,8 mmKhông chân đế: 614,2 x 364,8 x 51,7 mm","Có chân đế: 5,8 kgKhông chân đế: 5,1 kg",1920 x 1080,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-samsung-odyssey-oled-g8-g85sd-ls34dg850sexxv-34-inch.html,Màn hình Gaming Samsung Odyssey OLED G8 G85SD LS34DG850SEXXV 34 inch,Samsung,Liên hệ,MH.SS.93,"Mua Màn hình Gaming Samsung Odyssey OLED G8 G85SD LS34DG850SEXXV 34 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",34 inches,OLED,21:9,175Hz,0.03ms,100 x 100 mm,Hiển thị không dâyDisplay PortHDMIBộ chia USB,Không có chân đế: 813.6 x 363.5 x 128.1 mmCó chân đế: 813.6 x 522.3 x 192.8 mm,Có chân đế: 7.5 kgKhông có chân đế: 5.5 kg,3440 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-e-dra-egm25f200h-25-inch.html,Màn hình Gaming E-DRA EGM25F200H 25 inch,E-DRA,Liên hệ,MH.ED.44,"Mua Màn hình Gaming E-DRA EGM25F200H 25 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",25 inches,IPS,16:9,200 Hz,1ms,75 x 75 mm,HDMI + Display Port + Earphone,627 x 110 x 408 mm,2.9 kg,1920 x 1080 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-samsung-g5-g53f-ls27fg530eexxv-27-inch.html,Màn hình Gaming Samsung G5 G53F LS27FG530EEXXV 27 inch,Samsung,Liên hệ,MH.SS.115,"Mua Màn hình Gaming Samsung G5 G53F LS27FG530EEXXV 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,200 Hz,1ms,75 x 75 mm,1 x DisplayPort (phiên bản 1.4) 2 x HDMI (phiên bản 2.0) 1 x Cổng tai nghe,Có chân đế: 613.2 x 463.1 x 217.4 mm Không có chân đế: 613.2 x 364.5 x 50.4 mm,Có chân đế: 3.9 kg Không có chân đế: 3.5 kg,2560 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-asus-proart-pa278cgrv-27-inch.html,Màn hình ASUS ProArt PA278CGRV 27 inch,ASUS,Liên hệ,MH.AS.114,"Mua Màn hình ASUS ProArt PA278CGRV 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,144 Hz,5ms,100 x 100 mm,1 x USB-C (DP Alt Mode) 2 x DisplayPort 1.4 DSC (Daisy Chain) 1 x HDMI 2.1 (TMDS) 3 x USB 3.2 Type-A (USB Hub) 1 x USB 3.2 Type-C (USB Hub) 1 x Cổng tai nghe 3.5 mm 1 x USB-C Power Delivery (96W) 1 x USB 3.2 Type-C (KVM Switch),Không chân đế: 61.22 x 36.29 x 4.69 cmCó chân đế: 61.22 x 53.61 x 19.04 cm,Không chân đế: 4.7 kgCó chân đế: 6.6 kg,2560 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-asus-proart-pa248qfv-24-inch.html,Màn hình Asus ProArt PA248QFV 24 inch,ASUS,Liên hệ,MH.AS.101,"Mua Màn hình Asus ProArt PA248QFV 24 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",24 inches,IPS,16:9,100 Hz,5ms,100 x 100 mm,1 x DisplayPort 1.2 1 x HDMI 2.0 4 x USB 3.2 Gen 1 Type-A 1 x Jack tai nghe 3.5 mm,Có chân đế: 53.18 x 53.13 x 19.04 cm Không chân đế: 53.18 x 35.00 x 3.97 cm,Có chân đế: 5.4 kg Không chân đế: 3.7 kg,1920 x 1200 pixels,,,,,,,,,,,,
