url,ten_san_pham,thuong_hieu,gia_ban,sku,mo_ta_ngan,Loại card đồ họa,Dung lượng RAM,Loại RAM,Số khe ram,Ổ cứng,Kích thước màn hình,Công nghệ màn hình,Pin,Hệ điều hành,Độ phân giải màn hình,Loại CPU,Cổng giao tiếp,Chip AI,Socket,Treo tường,Tính năng khác
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15arp10-83k700evvn.html,Laptop Lenovo IdeaPad Slim 3 15ARP10 83K700EVVN,Lenovo,Liên hệ,laptop-lenovo-ideapad-slim-3-15arp10-83k700evvn,"Mua ngay Laptop Lenovo IdeaPad Slim 3 15ARP10 83K700EVVN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",AMD Radeon 680M Graphics,24GB,DDR5-4800,"2 khe (8GB Onboard + 16GB SODIMM, tối đa 24GB)","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, up to 1TB)",15.3 inches,Độ sáng 300nitsMàn hình chống chói Độ phủ màu 45% NTSC,"50Wh, 65W Round Tip (3-pin)","Windows 11 Home Single Language, English",1920 x 1200 pixels (WUXGA),"AMD Ryzen 7 7735HS (8 lõi / 16 luồng, 3.2 / 4.75GHz, 4MB L2 / 16MB L3)","2x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-C (USB 5Gbps / USB 3.2 Gen 1, hỗ trợ PD 3.0 &amp; DisplayPort 1.2) 1x HDMI 1.4 1x jack tai nghe/mic 3.5mm 1x khe đọc thẻ SD 1x cổng nguồn",,,,
https://cellphones.com.vn/mac-mini-2020-i7-32-512-gb.html,Apple Mac Mini I7 3.2 32GB 512GB 2018 (MXNG2),Apple,Liên hệ,mac-mini-2020-i7-32-512-gb,"Mua Apple Mac Mini I7 3.2 32GB 512GB 2018 (MXNG2) chính hãng giá rẻ - Bảo hành 12 tháng tại Việt Nam, đổi mới 30 ngày, hỗ trợ trả góp 0%. Mua ngay Mac mini tại đây.",Intel UHD Graphics 630,32GB,32GB of 2666 MHz DDR4,,,,,,,,"3.2GHz Quad Core i7-8700B (Turbo 4.6GHz , 12MB Cache L3)",4 cổng thunderbolt 3  Cổng HDMI  2 cổng USB 3.0 1 cổng jack tai nghe 3.5 mm  1 cổng Gigabit Ethernet,,,,
https://cellphones.com.vn/laptop-hp-250r-g9-c40ljat.html,Laptop HP 250R G9 C40LJAT,HP,Liên hệ,laptop-hp-250r-g9-c40ljat,"Mua ngay Laptop HP 250R G9 C40LJAT giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Graphics,8GB,DDR4 3200MHz,2 khe (1 x 8GB),512GB SSD PCIe (M.2 2280),15.6 inches,Màn hình chống chóiViền mỏng,3 Cell Int (41.04Wh),Windows 11 Home Single Language 64-bit,1920 x 1080 pixels (FullHD),Intel Core 5 120U (10 lõi) - Max Turbo Frequency: 5.00 GHz,"2 x USB 3.2 Gen 1 Type-A 1 x USB 3.2 Gen 2 Type-C (Power Delivery, DisplayPort) 1 x HDMI 1 x RJ45 (LAN) 1 x Jack tai nghe/mic 3.5 mmSD Card",,,,
https://cellphones.com.vn/laptop-hp-omnibook-7-aero-13-bg1087au-bz7s1pa-ryzen-ai-5.html,Laptop HP Omnibook 7 Aero 13-BG1087AU BZ7S1PA,HP,Liên hệ,laptop-hp-omnibook-7-aero-13-bg1087au-bz7s1pa-ryzen-ai-5,"Mua ngay Laptop HP Omnibook 7 Aero 13-BG1087AU BZ7S1PA giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",AMD Radeon 840M Graphics,16GB,LPDDR5x-7500 MT/s,Onboard,512 GB PCIe Gen4 NVMe M.2 SSD,13.3 inches,Viền mỏng  Màn hình chống chói Độ sáng 400 nits Độ phủ màu 100% sRGB,"3-cell, 43 Wh Li-ion polymer 65 W USB Type-C power adapterHỗ trợ sạc pin nhanh: khoảng 50% trong 30 phút",Windows 11 Home + Office,1920 x 1200 pixels (WUXGA),"AMD Ryzen AI 5 340 (up to 4.8 GHz max boost clock,16 MB L3 cache, 6 lõi,12 luồng)","1x USB Type-A 10 Gbps 1x USB Type-A 5 Gbps 1x HDMI 2.1 1x Combo tai nghe/micrô 2x USB Type-C 10 Gbps (USB PD 3.1, DisplayPort 2.1, HP Sleep and Charge)",AMD Ryzen AI (50 NPU TOPS),,,
https://cellphones.com.vn/apple-studio-display-27-5k-chan-de-dieu-chinh-2026.html,Apple Studio Display 27 5K Chân Đế Điều Chỉnh 2026 | Chính hãng Apple Việt Nam,Apple,Liên hệ,apple-studio-display-27-5k-chan-de-dieu-chinh-2026,"Mua ngay Apple Studio Display 27 5K Chân Đế Điều Chỉnh 2026 giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",,,,,,27 inches,Màn hình Retina  Độ sáng 600 nit Hỗ trợ một tỷ màu Dải màu rộng (P3) Công nghệ True Tone,,,5120 x 2880 pixels,,"2x Thunderbolt 5 (120Gb/s), 1 cổng ngược dòng dành cho thiết bị chính (96W), 1 cổng xuôi dòng để kết nối phụ kiện tốc độ cao hoặc kết nối chuỗi các màn hình khác  2x USB-C (10Gb/s) để kết nối các thiết bị ngoại vi, lưu trữ và kết nối mạng",,,100 x 100 mm,
https://cellphones.com.vn/laptop-acer-gaming-nitro-v-16-propanel-anv16-72-71t9.html,Laptop Acer Gaming Nitro Propanel ANV16-72-71T9,Acer,Liên hệ,laptop-acer-gaming-nitro-v-16-propanel-anv16-72-71t9,"Mua ngay Laptop Acer Gaming Nitro Propanel ANV16-72-71T9 giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.","NVIDIA GeForce RTX 5060 8 GB GDDR7, hỗ trợ 3328 NVIDIA CUDA Cores",16GB,DDR5 Up to 5600 MHz,"2 khe (1 x 16GB, nâng cấp tối đa 96GB)","512GB PCIe NVMe SSD (2 SSD, nâng cấp tối đa 4TB)",16 inches,"Độ phủ màu sRGB100% Độ sáng 400nitsMàn hình LCD TFT đèn nền LED Acer ComfyView Thời gian phản hồi Grey to Grey 3 ms nhờ công nghệ Overdrive, tương thích với Nvidia Advanced Optimus Góc nhìn rộng Thiết kế siêu mỏng",76 Wh 4-cell Li-ion batter 135W 5.5PHY Adapter,Windows 11 Home Single Language,1920 x 1200 pixels (FullHD+),"Intel Core 7 240H (10 lõi / 16 luồng, 1.8 GHz - 5.2 GHz, 24 MB Intel Smart Cache)","1 x USB-C (DisplayPort 2.1, Thunderbolt 4, sạc) 3 x USB-A (1 x USB 3.2 Gen 1, 2 x USB 3.2 Gen 2, hỗ trợ sạc khi tắt máy) 1 x HDMI 2.1 (HDCP) 1 x jack tai nghe 3.5 mm (hỗ trợ headset mic) 1 x khe thẻ microSD 1 x RJ-45 1 x Cổng nguồn",,,,
https://cellphones.com.vn/laptop-dell-15-dc15250-71084747.html,Laptop Dell 15 DC15250 71084747,Dell,Liên hệ,laptop-dell-15-dc15250-71084747,"Mua ngay Laptop Dell 15 DC15250 71084747 giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel UHD Graphics,16GB,DDR5 2666MHz,"2 khe (1 x 16GB, tối đa 32GB)",512GB SSD M.2 PCIe NVMe Hỗ trợ SSD M.2 2280 tối đa 2TB,15.6 inches,Độ sáng 250 nits Màn hình chống chói Màn hình LED nền viền mỏng,"3-cell, 41Wh lithium-polymer","Windows 11 Home +  Microsoft Office Home 2024 + Microsoft 365 Basic (1 năm) + McAfee LiveSafe (1 năm, 5 thiết bị)",1920 x 1080 pixels (FullHD),Intel Core i7-1355U,1 x USB 3.2 Gen 1 1 x USB 2.01x USB 3.1 gen 1 type-C hỗ trợ DisplayPort Alt Mode 1.4/Power Delivery1x 3.5mm kết hợp,,,,
https://cellphones.com.vn/laptop-acer-gaming-nitro-v-15-propanel-anv15-52-73z8.html,Laptop Acer Gaming Nitro ProPanel ANV15-52-73Z8,Acer,Liên hệ,laptop-acer-gaming-nitro-v-15-propanel-anv15-52-73z8,"Mua ngay Laptop Acer Gaming Nitro ProPanel ANV15-52-73Z8 giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.","NVIDIA GeForce RTX 4050 6 GB GDDR6 VRAM, hỗ trợ 2560 NVIDIA CUDA Cores",16GB,DDR5 5600 MHz,"2 khe (1 x 16GB, nâng cấp tối đa 96GB)",512GB PCIe NVMe SSD (Nâng cấp tối đa 4TB),15.6 inches,Độ sáng 300nitsĐộ phủ màu sRGB 100%Acer ComfyView LED-backlit TFT LCD 3 ms Overdrive Góc nhìn rộng,"57 Wh 4-cell Li-ion batter, 135W 5.5PHY Adapter",Windows 11 Home Single Language,1920 x 1080 pixels (FullHD),"Intel Core 7 240H (10 lõi / 16 luồng, Efficient-core Base Frequency: 1.8 GHz, Max Turbo Frequency: 5.2 GHz, 24 MB Intel Smart Cache)","1x USB-C hỗ trợ USB 3.2 Gen 2 10Gbps, DP over USB-C, Thunderbolt 4 3x USB-A gồm 1 cổng USB 3.2 Gen 1 hỗ trợ sạc khi tắt máy + 2 cổng USB 3.2 Gen 1 1x HDMI 2.1 hỗ trợ HDCP 1x jack tai nghe 3.5 mm hỗ trợ mic 1x Ethernet RJ-45 1x DC-in",,,,
https://cellphones.com.vn/laptop-lenovo-loq-15iax9-83gs001rvn.html,Laptop Lenovo LOQ 15IAX9 83GS001RVN,Lenovo,Liên hệ,laptop-lenovo-loq-15iax9-83gs001rvn,"Mua ngay Laptop Lenovo LOQ 15IAX9 83GS001RVN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.","NVIDIA GeForce RTX 3050 6GB GDDR6, Boost Clock 1732MHz, TGP 95W",12GB,1 x 12GB  SO-DIMM DDR5-4800,2 khe DDR5 SO-DIMM (Nâng cấp tối đa 32 GB),512 GB SSD M.2 2242 PCIe 4.0x4 NVMe (1 khe SSD M.2 trống nâng cấp tối đa đến 1TB),15.6 inches,Độ sáng 300 nits  Màn hình chống chói Độ phủ màu 100% sRGB G-SYNC,60Wh,Windows 11 Home Single Language,1920 x 1080 pixels (FullHD),"Intel Core i5-12450HX (8 lõi (4P + 4E) / 12 luồng, P-core up to 4.4GHz, E-core up to 3.1GHz, 12MB)","3x USB-A (USB 5Gbps / USB 3.2 Gen 1)  1x USB-C (USB 10Gbps / USB 3.2 Gen 2), với PD 140W và DisplayPort 1.4 1x HDMI 2.1, up to 8K/60Hz 1x Headphone / microphone combo jack (3.5mm) 1x Ethernet (RJ-45) 1x Đầu nối nguồn",,,,
https://cellphones.com.vn/laptop-dell-15-dc15250-dc5i7748w1.html,Laptop Dell 15 DC15250 DC5I7748W1,Dell,Liên hệ,laptop-dell-15-dc15250-dc5i7748w1,"Mua ngay Laptop Dell 15 DC15250 DC5I7748W1 giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel UHD Graphics,16GB,DDR4-2666 MT/s,,512GB M.2 PCIe NVMe nâng cấp lên đến 1T  1 khe SSD M2 đã sữ dụng,15.6 inches,Độ phủ màu 45% NTSC Độ sáng 250 nits Màn hình chống chói Màn hình viền hẹp có đèn nền LED,"4-Cell Battery, 54WHr",Windows 11 Home + Microsoft Office Home 2024 + Microsoft 365 Basic 1 year ,1920 x 1080 pixels (FullHD),"Intel Core i7-1355U (10 lõi, up to 5.00 GHz)","1 x USB 3.2 Gen 1 (5 Gbps) 1 x USB 2.0 (480 Mbps) 1 x USB Type-C (chỉ truyền dữ liệu) 1 x USB Type-C (DP 1.4, Sạc, áp dụng cho máy vỏ nhôm) 1 x Cổng âm thanh đa năng (Universal Audio) 1 x HDMI 1.4 1 x Cổng nguồn",,,,
https://cellphones.com.vn/surface-laptop-pro-7-core-i5-ram-8gb-ssd-256gb-12-3inch.html,Surface Pro 7 Core i5 / 8GB / 256GB Nhập Khẩu Chính Hãng,Microsoft,Liên hệ,surface-pro-7-corei5-8gb-256gb,"Mua ngay laptop Surface Pro 7 Core i5 / 8GB / 256GB chính hãng, đổi mới 30 ngày, mua trả góp 0%, thời gian bảo hành 1 năm.",Intel® Iris® Plus Graphics,8GB,,,256GB BGA PCIe SSD,12.3 inches,"PixelSense™ Display , Aspect ratio: 3:2","43.2 Wh, 60W power supply with USB-A (5W) (65W total) , Supports Fast Charge (0-80% in just over one hour)",Windows 10 Home,2736 x 1824 pixels,10th Gen Intel® Core™ i5-1035G4,1 x Surface Connect 1 x Headset jack  1 x Cover port,,,,
https://cellphones.com.vn/laptop-lenovo-gaming-legion-5-15ach6h-82ju00dgvn.html,Laptop Lenovo Gaming Legion 5 15ACH6H 82JU00DGVN,Lenovo,Liên hệ,laptop-lenovo-gaming-legion-5-15ach6h-82ju00dgvn,"Mua ngay Laptop Lenovo Gaming Legion 5 15ACH6H 82JU00DGVN  giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",NVIDIA GeForce RTX 3060 6GB GDDR6,8GB,DDR4-3200Mhz ,2 khe cắm tối đa 32GB,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,15.6 inches,"Tần số quét 165Hz, màn hình chống loá, 100% sRGB, Dolby Vision, Free-Sync, G-Sync, DC dimmer",4 Cell 80 WHr,Windows 11 Home SL ,1920 x 1080 pixels (FullHD),AMD Ryzen 7-5800H,3x USB 3.2 Gen 1  1x USB-C 3.2 Gen 2   1x USB 3.2 Gen 1   1x USB-C 3.2 Gen 2   1x HDMI 2.1  1x Ethernet (RJ-45)  1x headphone / microphone combo jack,,,,
https://cellphones.com.vn/laptop-lenovo-ideapad-5-2-in-1-14iph11-83ug0027vn.html,Laptop Lenovo IdeaPad 5 2-in-1 14IPH11 83UG0027VN,Lenovo,Liên hệ,laptop-lenovo-ideapad-5-2-in-1-14iph11-83ug0027vn,"Mua ngay Laptop Lenovo IdeaPad 5 2-in-1 14IPH11 83UG0027VN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Graphics,16GB,SODIMM DDR5-5600,"2 khe (2 x 8GB, nâng cấp tối đa 32GB)","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hỗ trợ tối đa hai ổ đĩa, 2 ổ SSD M.2, dung lượng lên đến 1TB)",14 inches,Độ sáng 400 nits Độ phủ màu 45% NTSC Low Blue Light (TÜV) Mặt kính (Glass),"60Wh, 65W USB-C (3-pin)","Windows 11 Home Single Language, English",1920 x 1200 pixels (WUXGA),"Intel Core Ultra 7 355, 8 lõi (4P + 4LPE) / 8 luồng, Max Turbo up to 4.7GHz, 12MB Intel Smart Cache","1 x USB-A (5Gbps, Always On) 1 x USB-A (5Gbps) 2 x USB-C (5Gbps, PD 45–65W, DisplayPort 1.2) 1 x HDMI 1.4b 1 x jack tai nghe/micro 3.5mm 1 x khe thẻ microSD",Up to 49 TOPS,,,
https://cellphones.com.vn/laptop-asus-zenbook-ux325ea-kg656w.html,Laptop Asus Zenbook UX325EA KG656W,ASUS,Liên hệ,laptop-asus-zenbook-ux325ea-kg656w,"Mua ngay Laptop Asus Zenbook UX325EA KG656W giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel® Iris Xe Graphics,8GB,LPDDR4X ,Onboard (không hỗ trợ nâng cấp),512GB M.2 NVMe™ PCIe® 3.0 SSD (1 khe),13.3 inches,HDR DCI-P3: 100%,4 Cell 67WHr Lithium-Polymer,Windows 11 Home SL ,1920 x 1080 pixels (FullHD),Intel Core i5-1135G7 2.4GHz up to 4.2GHz 8MB,2x Thunderbolt 4 USB-C  1x USB 3.2 Gen 1 Type-A   1x Standard HDMI 2.1,,,,
https://cellphones.com.vn/laptop-msi-modern-14-f13mg-466vn.html,Laptop MSI Modern 14 F13MG-466VN,MSI,Liên hệ,laptop-msi-modern-14-f13mg-466vn,"Mua ngay Laptop MSI Modern 14 F13MG-466VN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Iris Xe Graphics,24GB,DDR4 3200 MHz,"2 khe (1 khe 8 GB + 1 khe 16 GB, nâng cấp tối đa 64 GB)",512 GB SSD NVMe PCIe,14 inches,Màn hình chống chói Độ sáng 250 nits,"3-cell, 46.8 Wh",Windows 11 Home SL,1920 x 1080 pixels (FullHD),"Intel Core i5 - 1334U (10 lõi / 12 luồng, 1.3GHz, Turbo Boost 4.6 GHz)",3 x USB 3.2 HDMI LAN (RJ45) 1 x USB Type-C 3.2 (hỗ trợ Power Delivery và DisplayPort),,,,
https://cellphones.com.vn/laptop-acer-aspire-lite-15-al15-72p-581v.html,Laptop Acer Aspire Lite 15 AL15-72P-581V,Acer,Liên hệ,laptop-acer-aspire-lite-15-al15-72p-581v,"Mua ngay Laptop Acer Aspire Lite 15 AL15-72P-581V giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel UHD Graphics,16GB,DDR5 Up to 4800 MT/s,"2 khe (1 x 16GB, nâng cấp tối đa 64GB)",512GB PCIe NVMe SSD (Nâng cấp tối đa 2TB),15.6 inches,Màn hình LCD TFT đèn nền LED Acer ComfyView Góc nhìn rộngĐộ phủ màu NTSC 45%Độ sáng 250nits,Pin Li-ion 3 cell 58Wh Bộ đổi nguồn AC 90W,Windows 11 Home Single Language,1920 x 1080 pixels (FullHD),"Intel Core i5-13500H (12 lõi / 16 luồng, Tần số Turbo tối đa của E-core : 3.5 GHz, Tần số Turbo tối đa của P-core : 4.7 GHz, 18 MB Intel Smart Cache)","1x USB Type-C đầy đủ chức năng 3x USB 3.2 Gen 1 Cổng HDMI 1.4 hỗ trợ HDCP Giắc cắm DC-in Thẻ nhớ microSD lên đến 512 GB (tương thích SDXC, tương thích exFAT) Giắc cắm tai nghe/loa 3.5 mm, hỗ trợ tai nghe có micrô tích hợp",,,,
https://cellphones.com.vn/laptop-asus-vivobook-14-x1404va-nk394w.html,Laptop ASUS Vivobook 14 X1404VA-NK394W,ASUS,Liên hệ,laptop-asus-vivobook-14-x1404va-nk394w,"Mua ngay Laptop ASUS Vivobook 14 X1404VA-NK394W giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel UHD Graphics,8GB,DDR4,"8GB On board (Có thể nâng cấp, cần tháo vỏ dưới/trên)",512GB M.2 NVMe PCIe 4.0 SSD,14 inches,Độ sáng 250nitsĐộ phủ màu 45% NTSC Màn hình chống chóiTÜV Rheinland-certified,"42WHrs, 3S1P, 3-cell Li-ion",Windows 11 Home,1920 x 1080 pixels (FullHD),"Intel Core i3-1315U 1.2 GHz (10MB Cache, up to 4.5 GHz, 6 lõi, 8 luồng)",1x USB 2.0 Type-A (data speed up to 480Mbps) 1x USB 3.2 Gen 1 Type-C (data speed up to 5Gbps) 2x USB 3.2 Gen 1 Type-A (data speed up to 5Gbps) 1x HDMI 1.4 1x 3.5mm Combo Audio Jack 1x DC-in,,,,
https://cellphones.com.vn/laptop-lenovo-thinkbook-14-g9-irl-21uy008tvn.html,Laptop Lenovo ThinkBook 14 G9 IRL 21UY008TVN,Lenovo,Liên hệ,laptop-lenovo-thinkbook-14-g9-irl-21uy008tvn,"Mua ngay Laptop Lenovo ThinkBook 14 G9 IRL 21UY008TVN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel UHD Graphics,16GB,DDR5-5200,"2 khe (1 x 16GB, nâng cấp tối đa 64GB DDR5-5200)","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hỗ trợ tối đa hai ổ đĩa, 2 ổ SSD M.2, tối đa 2TB)",14 inches,Độ sáng 400nits Màn hình chống chóiĐộ phủ màu 45% NTSC,"48Wh, 65W USB-C (3-pin)","Windows 11 Home Single Language, English (US) / English (UK)",1920 x 1200 pixels (WUXGA),"Intel Core i5-13420H, 8 lõi (4P + 4E) / 12 luồng, P-core up to 4.6GHz, E-core up to 3.4GHz, 12MB Intel Smart Cache","1 x USB-A, luôn bật  1 x USB-A 1 x USB-C (USB PD 45-65W và DisplayPort 1.4) 1 x Thunderbolt 4 (USB PD 45-65W và DisplayPort 1.4) 1 xHDMI 2.1 (4K/60Hz) 1 x Giắc cắm tai nghe/micro kết hợp (3.5mm) 1 x RJ-45 1 x Đầu đọc thẻ SD",,,,
https://cellphones.com.vn/laptop-asus-vivobook-flip-14-tp470ea-ec346w.html,Laptop Asus Vivobook Flip 14 TP470EA EC346W,ASUS,Liên hệ,laptop-asus-vivobook-flip-14-tp470ea-ec346w,"Mua ngay Laptop Asus Vivobook Flip 14 TP470EA EC346W giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel UHD Graphics,4GB,LPDDR4X 3200MHz Onboard,,512GB SSD M.2 NVMe™ PCIe® 3.0,14 inches,,3 Cells 42WHrs,Windows 10 Home SL ,1920 x 1080 pixels (FullHD),Intel Core i3-1115G4,1x Thunderbolt™ 4 supports display / power delivery  1x USB 3.2 Gen 2 Type-A  1x USB 2.0 Type-A  1x HDMI 1.4  1x 3.5mm Combo Audio Jack  1x DC-in  Finger Print,,,,
https://cellphones.com.vn/laptop-dell-15-dc15250-kr0n9.html,Laptop Dell 15 DC15250 KR0N9 - Nhập khẩu chính hãng,Dell,Liên hệ,laptop-dell-15-dc15250-kr0n9,"Mua ngay Laptop Dell 15 DC15250 KR0N9 giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel UHD Graphics,16GB,DDR4,2 khe (2 x 8GB),512GB NVME 2230 - Nâng cấp tối đa 1TB - Dư 1 Slot HDD,15.6 inches,Độ phủ màu 45% NTSC,"3-cell, 41 Wh",Free OS,1920 x 1080 pixels (FullHD),Intel Core i5 1334U,Khe cắm thẻ SD Cổng USB 2.0 (480 Mbps) Cổng âm thanh đa năng Cổng HDMI 1.4 Cổng USB 3.2 Gen 1 (5 Gbps) Cổng USB 3.2 Gen 1 Type-C (5 Gbps),,,,
https://cellphones.com.vn/laptop-lenovo-thinkbook-14-g8-ial-21sj00eavn.html,Laptop Lenovo ThinkBook 14 G8 IAL 21SJ00EAVN,Lenovo,Liên hệ,laptop-lenovo-thinkbook-14-g8-ial-21sj00eavn,"Mua ngay Laptop Lenovo ThinkBook 14 G8 IAL 21SJ00EAVN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Arc Graphics,16GB,SODIMM DDR5-5600,"2 khe (1x 16GB, tối đa 64GB)","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hai khe cắm M.2 2280 PCIe 4.0 x4, tối đa 2TB)",14 inches,Độ sáng 300nits Màn hình chống chóiĐộ phủ màu 45% NTSC,"45Wh, 65W USB-C (3-pin)","Windows 11 Home Single Language, English (US) / English (UK)",1920 x 1200 pixels (WUXGA),"Intel Core Ultra 5 135H, 14 lõi (4P + 8E + 2LPE) / 18 luồng, Max Turbo up to 4.6GHz, 18MB Intel Smart Cache","2 x USB-A (5Gbps, 1 x Always On) 1 x USB-C (10Gbps, PD 45–65W, DP 1.4) 1 x USB-C (Thunderbolt 4 / USB4, 40Gbps, PD 45–65W, DP 2.1) 1 x HDMI 2.1 (tối đa 4K/60Hz) 1 x Jack tai nghe/mic 3.5 mm 1 x RJ-45 1 x Khe đọc thẻ SD","Intel AI Boost, up to 11 TOPS",,,
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-16irh10-83k20004vn.html,Laptop Lenovo IdeaPad Slim 3 16IRH10 83K20004VN,Lenovo,Liên hệ,laptop-lenovo-ideapad-slim-3-16irh10-83k20004vn,"Mua ngay Laptop Lenovo IdeaPad Slim 3 16IRH10 83K20004VN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel UHD Graphics,24GB,DDR5-4800,8GB Soldered DDR5-4800 + 16GB SO-DIMM DDR5-4800 (Tối đa 24GB),"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x M.2 SSD • M.2 2242 SSD lên đến 1TB)",16 inches,Độ sáng 300nits Độ phủ màu 45% NTSCMàn hình chống chói,60WhĐầu tròn 65W (3 chân),"Windows 11 Home Single Language, English",1920 x 1200 pixels (WUXGA),"Intel Core i7-13620H, 10 lõi (6P + 4E) / 16 luồng, P-core 2.4 / 4.9GHz, E-core 1.8 / 3.6GHz, 24MB","2x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-C (USB 5Gbps / USB 3.2 Gen 1), với USB PD 3.0 và DisplayPort 1.2 1x HDMI 1.4 1x giắc cắm kết hợp tai nghe / micrô (3.5 mm) 1x đầu đọc thẻ SD 1x đầu nối nguồn",,,,
https://cellphones.com.vn/laptop-asus-vivobook-14-oled-a1405va-km095w.html,Laptop ASUS VivoBook 14 OLED A1405VA-KM095W,ASUS,Liên hệ,laptop-asus-vivobook-14-oled-a1405va-km095w,"Mua ngay Laptop ASUS VivoBook 14 OLED A1405VA-KM095W giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Iris Xe Graphics,16GB,8GB DDR4 on board + 8GB DDR4 SO-DIMM,,512GB M.2 NVM PCIe 3.0 SSD,14 inches,"Thời gian phản hồi 0,2ms Độ sáng tối đa 600nits HDR Độ phủ màu 100% DCI-P3","50WHrs, 3-cell Li-ion",Windows 11 Home,2880 x 1800 pixels,"Intel Core i5-13500H (18MB Cache, upto 4.7GHz, 12 lõi / 16 luồng)",1x USB 2.0 Type-A 1x USB 3.2 Gen 1 Type-C 2x USB 3.2 Gen 1 Type-A 1x HDMI 1.4 1x Jack cắm tai nghe,,,,
https://cellphones.com.vn/laptop-asus-vivobook-go-15-e1504fa-bq1150w.html,Laptop ASUS Vivobook Go 15 E1504FA-BQ1150W,ASUS,Liên hệ,laptop-asus-vivobook-go-15-e1504fa-bq1150w,"Mua ngay Laptop ASUS Vivobook Go 15 E1504FA-BQ1150W giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",AMD Radeon Graphics,16GB,LPDDR5 Onboard,,512GB M.2 NVMe PCIe 3.0 SSD,15.6 inches,Độ sáng 250nitsĐộ phủ màu 45% NTSC Màn hình chống chóiTÜV Rheinland-certified,"42WHrs, 3S1P, 3-cell Li-ion",Windows 11 Home,1920 x 1080 pixels (FullHD),"AMD Ryzen 5 7520U 2.8GHz (6MB Cache, up to 4.3GHz, 4 lõi, 8 luồng)",1x USB 2.0 Type-A (tốc độ dữ liệu lên đến 480Mbps) 1x USB 3.2 Gen 1 Type-A (5Gbps) 1x USB 3.2 Gen 1 Type-C (5Gbps) 1x HDMI 1.4 1x Jack âm thanh kết hợp 3.5mm 1x DC-in,,,,
